URL,Response Text
https://sellercentral.amazon.com/forums/t/ind9-check-in-taking-ages/631340,"I am experiencing the same issue.  The investigation date has been pushed out on the ones that come up eligible saying they found additional inventory and need more time to process, so I can’t even get that going.  We have now got many shipments of inventory in the pipeline and two of our best sellers show as out of stock because none of it has been received.  We are loosing a ton of sales as a result.I hope someone is looking into it."
https://sellercentral.amazon.com/forums/t/fba-merchandise-marked-as-expired-in-error-then-disposed/645639,"DoggyDaddyLook up the address for Amazon legal, think about filing for binding arbitration…"
https://sellercentral.amazon.com/forums/t/fba-merchandise-marked-as-expired-in-error-then-disposed/645639,"Thank you for the suggestion, I am going to have to contact a lawyer it seems.Surely I am not the only person this has happened to right?"
https://sellercentral.amazon.com/forums/t/fba-merchandise-marked-as-expired-in-error-then-disposed/645639,"You could also try to explore looking for reimbursement of your FBA inventory… They’re going to basically probably give you the wholesale cost you paid, if you provide invoices…Of course they may just become your competitor at that point once they have your chain of acquisition documents…Amazon can be fairly famous for becoming your competition…I think California and Washington are actually looking into that interesting aspect of how Amazon seems to do business…"
https://sellercentral.amazon.com/forums/t/fba-merchandise-marked-as-expired-in-error-then-disposed/645639,I am currently on the phone with amazon for the 3rd time in the last 24 hours. These customer service reps are some of the worst I have ever encountered. Not only are they not helpful they actually make the situation worse because they appear to be reading some sort of talking points from a screen that are not even relevant. It all feels like an episode of the twilight zone.
https://sellercentral.amazon.com/forums/t/fba-merchandise-marked-as-expired-in-error-then-disposed/645639,Try the reimbursement route first.here a link to Amazon Legal Address & Phone.…https://sellercentral.amazon.com/gp/help/G202017130
https://sellercentral.amazon.com/forums/t/contents-missing-from-recent-shipments-to-ftw1/604170,I am missing one of two boxes sent in to this warehouse.  Getting nothing but a runaround from Amazon support as well.
https://sellercentral.amazon.com/forums/t/contents-missing-from-recent-shipments-to-ftw1/604170,"That fulfillment center is unprofessional.  I have been continually reopening a case for 4 weeks now and get nothing but runaround saying they investigated and don’t have the products.  I sent 7 boxes with a combined weight of 210.5lbs, as tracking shows.  They checked in 40lbs, put the batch in closed status and said that is all they can account for.  “Josh L” is the guy who keeps closing the investigation to sweep the theft / lack of reimbursement under the rug.  It is shameful.  211 units out of 253 missing.The very next batch closed after this one has around 30 units unaccounted for.  “Josh L” and FTW1 seem to have no accountability.  I keep asking for escalation and keep getting his unhelpful replies that it has been investigated.  Get ready for more 1 star service reviews “Josh L”.  I am out thousands and will not give up.  I spoke with seller-nonsupport over the phone 4 times.  They don’t do anything but attach that a call was made to my case log."
https://sellercentral.amazon.com/forums/t/contents-missing-from-recent-shipments-to-ftw1/604170,"Sorry for reviving a thread a couple of weeks later, but I felt compelled to do so. FTW1 has indeed been horrible in the last few months. I’ve gotten many shipments with “0” unit count, others taking a month to start being received, and several ones with only half of the units received for which reconciliation was denied because of an alleged weight discrepancy. The performance of this FC has never been so bad for us in years. I hope Amazon keeps some kind of internal performance metrics and action is taken, because this is significantly affecting our product availability and cash flow."
https://sellercentral.amazon.com/forums/t/contents-missing-from-recent-shipments-to-ftw1/604170,Within the past month alone 320 units have been lost from shipments to FTW1. Amazon automatically closes the shipments and gives no option to investigate. I used FBA shipping for all the shipments and they all show delivered.Now we get the runaround constantly from Seller Central Support. So upsetting and disruptive for operating a small business. Many of these units were not cheap.  This is going to be a disaster for us if we don’t get this resolved soon.
https://sellercentral.amazon.com/forums/t/contents-missing-from-recent-shipments-to-ftw1/604170,Michael3242234:Within the past month alone 320 units have been lost from shipments to FTW1. Amazon automatically closes the shipments and gives no option to investigate. I used FBA shipping for all the shipments and they all show delivered.Now we get the runaround constantly from Seller Central Support. So upsetting and disruptive for operating a small business. Many of these units were not cheap. This is going to be a disaster for us if we don’t get this resolved soon.Did you try opening a case providing the same information you would have provided if the “investigate” button was there? I had to do this for one shipment where 2 out of 3 boxes were missing. Within 24 hours one box had been located and added back to inventory while the 2nd box wasn’t referenced at all. I’ve re-opened the case twice now providing more evidence that the third box was indeed delivered and am still waiting on a response.
https://sellercentral.amazon.com/forums/t/ipi-score-question/645927,"You need to maintain an IPI of 400 to have unlimited storage. If you are under 400, your limits could be reduced. I believe the lowest for a pro seller is 25 cubic feet.https://sellercentral.amazon.com/gp/help/GXLRKWL8L5BMSHWB 3"
https://sellercentral.amazon.com/forums/t/ipi-score-question/645927,"@ [HDMS] thanks for information and also the link, would you have any idea how many units i can store for a small product that has 10’ in height and 7’ in width, is there any way to calculate it on 25 cubic feet ?thanks"
https://sellercentral.amazon.com/forums/t/ipi-score-question/645927,The link contains instructions on how to calculate cubic feet.
https://sellercentral.amazon.com/forums/t/inventory-checking-in-delay-2020/639798,"@AlphaDM , my goods were delivered on May 26th. It’s been 10 days and it’s still in the delivered state. It hasn’t been checked in yet.  Not sure what’s going on."
https://sellercentral.amazon.com/forums/t/inventory-checking-in-delay-2020/639798,"@JJ_Abraham_Enterpris@AlphaDMAre your goods checked-in now? Are some available to sell?It seems that Amazon is experiencing major delays for the past three months.My boxes were just delivered today after several delivery attempts made by the carrier. I have never experienced that before. I don’t know how long  I would wait before my goods are checked in, then received, in order to be finally available for sale. The sooner the better. Good luck!"
https://sellercentral.amazon.com/forums/t/inventory-checking-in-delay-2020/639798,3-4days is nothing. Could be up to a few weeks
https://sellercentral.amazon.com/forums/t/inventory-checking-in-delay-2020/639798,"We sent 3 pallets thar Amazon made us ship all way from Miami, FL to SMF3 (Bay area)It has been delivered 3 weeks ago ,moved to check in status about 11 days ago and still not yetmoved to “receiving” stage. Needles to say that we sent a seasonal item (summer) and that many of our funds sit on this shipment which takes forever to receive now - I called several times they are saying that because of COVID19 it’ll be like this now.My advise to you that you ship small parcel then LTL. It will cost more - but may worth the time."
https://sellercentral.amazon.com/forums/t/inventory-checking-in-delay-2020/639798,Sorry to hear that. I hope that you will be able to sell your items before the end of summer. the good thing is summer weather can last up to October in some parts of the States. I hope that helps!
https://sellercentral.amazon.com/forums/t/inventory-checking-in-delay-2020/639798,"My shipment was delivered by UPS on June 4th, but it has not been checked in until now!!!"
https://sellercentral.amazon.com/forums/t/inventory-checking-in-delay-2020/639798,"same to you,delivered by UPS on June 5th at SMF3, and it still on shipped status,not delivered or checked in. seems the UPS is very slow at checked in."
https://sellercentral.amazon.com/forums/t/inventory-checking-in-delay-2020/639798,We have a number of shipments that have checked in weeks ago and are receiving at a snails pace. A shipment may have 1 or 2 cases received and then all activity stops. Why would they start checking in a shipment and then just stop - extremely frustrating… Our out-of-stocks and lost sales are growing each day.
https://sellercentral.amazon.com/forums/t/inventory-checking-in-delay-2020/639798,Anyone with MDW2? Usually it takes 1-3 days to receive inventory. June 7 still nothing.
https://sellercentral.amazon.com/forums/t/fba-inventory-shipment-delivered-but-not-recieved/439780,Which FC?
https://sellercentral.amazon.com/forums/t/fba-inventory-shipment-delivered-but-not-recieved/439780,FC is IVSA
https://sellercentral.amazon.com/forums/t/fba-inventory-shipment-delivered-but-not-recieved/439780,Unfortunately some shipments just take longer to process than others.I asked which FC because there are some than are know to be slower than others eg SMF3.As you probably already know you can usually reconcile after 14 days if it hasn’t been received by then.I doubt it has anything to do with the small and light program .You could open a case. You usually just get an automated response and I don’t think it has any impact but sometimes when I’ve done that receiving took place shortly afterwardsProbably just a coincidence though
https://sellercentral.amazon.com/forums/t/fba-inventory-shipment-delivered-but-not-recieved/439780,"Small and Light warehouses are slower to receive than others.  They also usually do not receive boxes in the order they are delivered.  Sometimes you will have a few boxes received in 1-2 days and then the rest of the shipment will be received a week later.  With that said our last few that were delivered to IVSA were delivered on the 16th of January and received on the 19th, 20th, 21st, and 22nd.  That was 10 boxes.  Unfortunately you just have to wait as you won’t be able to reconcile the shipment for two weeks after delivery (sometimes longer if they move the reconcile date on you)."
https://sellercentral.amazon.com/forums/t/fba-inventory-shipment-delivered-but-not-recieved/439780,"Hello,There’s nothing to worry, sometimes the processing does take longer than expected, however if you really are anxious, I’d suggest get on a quick call and have a case set up,Doesn’t work always, but we have noticed that speeds up the process at times, due to a follow up being in place.All the Best!"
https://sellercentral.amazon.com/forums/t/fba-inventory-shipment-delivered-but-not-recieved/439780,"Can’t help with the issue but we feel that the FBA inbound shipment is getting worse and worse. We never had issue about the inventory before but recently it delays a lot. My FC is AB8. My November shipment is still under RECEIVING status with less of 75 items than it supposed to be. We can’t reconcile under receiving status because it can not be address as missing if under receiving status. There is also the same case in December, seller support just said to wait until they found our inventory. Well we ran out of stock (completely zero) for 3 days but they can’t find my ‘missing’ inventory somewhere during FC transfer. I don’t know how long we supposed to wait."
https://sellercentral.amazon.com/forums/t/fba-inventory-shipment-delivered-but-not-recieved/439780,It’s normal for FBA deliveries to take 1-2 weeks to start being received. Expect it to take a total of 25-30 days for your shipment to be fully received and made available for purchasing. I don’t think Small & Light makes any difference.
https://sellercentral.amazon.com/forums/t/fba-inventory-shipment-delivered-but-not-recieved/439780,"Hello Judith,As an experienced FBA seller, my 2 cents on this is, yes the shipment timeline and various stages associated with it, like 'In transit, ‘receiving’ ‘delivered’ ‘closed’ etc, is a long and painstakingly frustrating process. It takes ages before your products are actually live, and as you’ve mentioned you are a new seller, it’s even more disheartening to keep checking and not finding the inventory available for sale.We’ve now come in terms with Amazon and let the entire shipment process take it’s own sweet time before it actually closes on it’s own.Processing the shipment is a manual task done at the FC’s and this leads to this process taking ages. Book_Fruit:How do you got "" on a quick call and have a case set up?""Please set up a case with them, provide them your tracking ID’s and inform them that the shipment shows processed, but yet to be available for sale, so kindly let me know, how long for it to actually show up."
https://sellercentral.amazon.com/forums/t/fba-inventory-shipment-delivered-but-not-recieved/439780,"Thank you  !  SO much for writing.REALLY ?  FBA receiving is a ""  A long painstaking process ""  This seems so strange  -  I havebeen selling for years on Amazon from my home, but …More and more customers, as you know, want Prime shipping.I appreciate the reality you present here ( your experience,  and the solutionI wish you MUCH success in 2019.  Judith"
https://sellercentral.amazon.com/forums/t/fba-inventory-shipment-delivered-but-not-recieved/439780,"We have a shipment that was confirmed by FedEx to be signed for by someone at Amazon four months ago, however they can’t seem to locate it.  We are now in an endless loop of getting the runaround, wasting our time repeating the process of sending paperwork, calling, emailing, etc. so far with no resolution in sight.   It’s not the first time it’s happened, but in the past we were reimbursed after about three months.  Wonder how long it would take them to shut us down if we treated our customers this way.  Beyond frustrating to have to deal with such incompetence and a lack of customer service when it comes to how they treat sellers."
https://sellercentral.amazon.com/forums/t/fba-inventory-shipment-delivered-but-not-recieved/439780,Most of our recent shipments took about 3 weeks to be received.
https://sellercentral.amazon.com/forums/t/fba-inventory-shipment-delivered-but-not-recieved/439780,Right now I’d say people are stuffing the fulfillment centers with their inventory for Prime Day.Obviously wasn’t the case when this thread was started back at the end of January though.
https://sellercentral.amazon.com/forums/t/fba-inventory-shipment-delivered-but-not-recieved/439780,"yes its packed for prime day, experiencing the same with my shipments, delivered, but not received…"
https://sellercentral.amazon.com/forums/t/fba-inventory-shipment-delivered-but-not-recieved/439780,"is the shipment sent by LTL carrier or UPS? I have notice turnaround times for LTL shipments are worst than standard UPS shipments. We’ve been shipping to LGB8, ONT8 and LAX9 recently. UPS processing time (delivered to checked in) is normally 4-5 days but for LTL shipments, its been longer (up to 10 days).  Its the worst i’ve seen ever"
https://sellercentral.amazon.com/forums/t/fba-inventory-shipment-delivered-but-not-recieved/439780,"My shipment was delivered On June 6th and was signed for. It is now August 12th over 2 months later and the product is still not marked as receiving. I’ve opened up multiple cases, and called multiple times. They keep asking me to wait until it’s available for reconcile. Problem is I can’t open up an investigation myself on Seller Central until the shipment has been marked as “received.”"
https://sellercentral.amazon.com/forums/t/fba-inventory-shipment-delivered-but-not-recieved/439780,"yes so what happens , I have the same issue with a pallet and value is like 20kwhat do we do, carrier shows proof of delivery , amazon stamped the BOL now 7 weeks later still nothing !anyone can help the situation ?"
https://sellercentral.amazon.com/forums/t/fba-inventory-shipment-delivered-but-not-recieved/439780,"I have a similar issue, 90% of my August 22 FBA shipment was received last week, but is still not showing up in my inventory.  Usually my LTL shipments are completely processed within two weeks."
https://sellercentral.amazon.com/forums/t/fba-inventory-shipment-delivered-but-not-recieved/439780,"I have 4 shipments that were delivered a week ago to various warehouses, Hazle PA, Oregon, Indiana.  None of them have been checked in and most of my items are smaller items.  I think things have just gotten very backlogged all of a sudden. Very frustrating."
https://sellercentral.amazon.com/forums/t/inventory-shipped-to-ftw1-dallas-stuck-in-delivered-stage-for-18-days/629417,"Noticing same delays here, currently around the 14 day mark. Has your shipment been checked in yet? If so, how long did it end up taking?"
https://sellercentral.amazon.com/forums/t/inventory-shipped-to-ftw1-dallas-stuck-in-delivered-stage-for-18-days/629417,Shipment was finally checked in. It went from Delivered to Closed status without the intervening Check-In and Received statuses being reported. It ended up taking 28 days in total.
https://sellercentral.amazon.com/forums/t/inventory-shipped-to-ftw1-dallas-stuck-in-delivered-stage-for-18-days/629417,That happened to me one time before the virus.  Very frustrating.  I just sent my first shipment in since the virus yesterday.  Thanks for the heads up that it might take a long time to get checked in.
https://sellercentral.amazon.com/forums/t/inventory-shipped-to-ftw1-dallas-stuck-in-delivered-stage-for-18-days/629417,"Yup. All the FTW warehouses are a black hole for us. Going on 21 days for some shipments.I can get frustrated, or just acknowledge that they’re doing their best to follow proper COVID procedures, and this may involve lower staffing and therefore slower receive times. Still, I wish FBA would have recognized the delay and redirected my inventory to other warehouses. This is costing us quite a bit of money.For what it’s worth, while I’m encountering a few delays in other warehouses, the max is like 4 days. Nothing like FTW."
https://sellercentral.amazon.com/forums/t/inventory-shipped-to-ftw1-dallas-stuck-in-delivered-stage-for-18-days/629417,"FTW1 is the most frequent destination for our shipments and over the past 2 weeks shipments have been getting checked in within a day or two of arriving. During March-April we had a few boxes go missing and also saw errors in unit counts during check in but over the past few weeks performance appears back to normal. Amazon even located one of those missing boxes, it was at a different fulfillment center."
https://sellercentral.amazon.com/forums/t/inventory-shipped-to-ftw1-dallas-stuck-in-delivered-stage-for-18-days/629417,"Same here, delivered but no check-in, almost a week delay now, never happened before."
https://sellercentral.amazon.com/forums/t/inventory-shipped-to-ftw1-dallas-stuck-in-delivered-stage-for-18-days/629417,Anyone facing the issue where UPS delivery status says its been delivered to FTW1 but Seller Central status is still shipment created. Its not even updated to In Transit what more Delivered. Its been nearly a week since it got to FTW1
https://sellercentral.amazon.com/forums/t/question-amazones-packing-service/645708,"If you want the hats shipped to customers in a box, you’re going to need to send them to FBA in individual boxes."
https://sellercentral.amazon.com/forums/t/question-amazones-packing-service/645708,"^ Exactly. This has been covered in other threads. FBA packaging is notoriously terrible. If FBA did put it into a box, it would probably be 10x the size of the hat with a single sheet of paper and little to no chance of making it to the customer without being crushed due to the lack of filler."
https://sellercentral.amazon.com/forums/t/advertising-new-pages-failing/645715,I am having the same problem.
https://sellercentral.amazon.com/forums/t/advertising-new-pages-failing/645715,Having same problem as well and I needed to adjust my budgets.
https://sellercentral.amazon.com/forums/t/advertising-new-pages-failing/645715,Me too. I guess I’m glad it’s not just me. Still I wanted to edit too. Sigh
https://sellercentral.amazon.com/forums/t/fba-clt2-warehouse-goods-delivered-on-friday-you-never-see-your-goods-any-more/645678,"Electric4Pro:i don’t know what to do, i don’t know who i should blameYour first thought is to blame someone for your ignorance?Blame yourself for writing this foolish dribble.  Seriously"
https://sellercentral.amazon.com/forums/t/stranded-inventory-account-not-fully-onboarded/636241,I’m having the same problem…except only half of the items in my shipment are “stranded” due to “no fully onboarded”. While others are already openly available.
https://sellercentral.amazon.com/forums/t/stranded-inventory-account-not-fully-onboarded/636241,"I also encountered this problem. It has been three weeks and my product has entered Amazon, but the Seller account information list status display on a “Listings not available for sale on Amazon”. Hope someone can help me solve the problem."
https://sellercentral.amazon.com/forums/t/stranded-inventory-account-not-fully-onboarded/636241,I am also experiencing this problem. Did you ever figure out what to do?
https://sellercentral.amazon.com/forums/t/stranded-inventory-account-not-fully-onboarded/636241,"I’m also having the same problem. I’ve emailed seller support about 10 times now without any luck. The respond first by saying something about identity verification, but when I replied back saying that I already did that they responded saying that they’ve looked into it and “approved my account to sell on Amazon”. Still nothing, though, and the latest email I got is back to something about identity verification again…This reason is not listed as one of the potential reasons for inventory to be stranded, which is odd."
https://sellercentral.amazon.com/forums/t/stranded-inventory-account-not-fully-onboarded/636241,"Hi, Can someone please help me ? I had product i was selling, then it was suppress because other seller said i had infringed in someway. So i completely deleted that listing. Did a new listing with new ASIN Now i don’t know how to get inventory that was with the deleted product move to new ASIN and listing. Can someone help??? Thanks"
https://sellercentral.amazon.com/forums/t/stranded-inventory-account-not-fully-onboarded/636241,im currently having the same “account not fully onboarded” issue its been a month since my items were completed at the warehouse if any one knows how to speed this up please speak up because im befuddled
https://sellercentral.amazon.com/forums/t/stranded-inventory-account-not-fully-onboarded/636241,I am also experiencing this exact situation and am looking for answers.
https://sellercentral.amazon.com/forums/t/remote-fulfillment/574890,I seen your post but no one has replied yet. I had some of the same questions. Looking at the fee table is pretty confusing and hate to lose money giving this a try.Did you enroll into it?
https://sellercentral.amazon.com/forums/t/remote-fulfillment/574890,No we haven’t.  I’ve also tried just to get the Mexican RFC number but I can’t find any site with clear instructions.  I emailed the Mexican Government site but haven’t recieved a reply.
https://sellercentral.amazon.com/forums/t/remote-fulfillment/574890,"Geauga_Sales_LLC:Looking at the fee table is pretty confusing and hate to lose money giving this a try.Precisely what is keeping us from giving this a try.  No clarity on what our fees will be.Also, can we include/exclude on a ASIN / SKU basis?"
https://sellercentral.amazon.com/forums/t/voiding-shipping-charges-for-a-fba-shipment/645552,Was it for small package or LTL?  LTL shipments usually can only be voided within the first hour.  Small Package UPS shipments can be voided within the first 24 hours.
https://sellercentral.amazon.com/forums/t/voiding-shipping-charges-for-a-fba-shipment/645552,Small Package UPS…I am trying to void as I just generated the shipment this afternoon.  It just does not do anything when I try to void the label.  I need to cancel this shipment as I made an error …and I do not seem to be able to do so.
https://sellercentral.amazon.com/forums/t/voiding-shipping-charges-for-a-fba-shipment/645552,"Has any part of the shipment be sent to UPS yet?  Has any box been scanned?  What is the status of the shipment?  If its “working” you should be able to void, but if the status is “shipped” than unfortunately you can not."
https://sellercentral.amazon.com/forums/t/voiding-shipping-charges-for-a-fba-shipment/645552,"The box is still here, however, I put a date in the shipment field.  I will see what seller support says.  Thanks for trying to assist."
https://sellercentral.amazon.com/forums/t/voiding-shipping-charges-for-a-fba-shipment/645552,Shipping status says working…so perhaps seller support will be able to assist.
https://sellercentral.amazon.com/forums/t/inventory-placement-question/643588,"Yes they will.  The fee is most likely not worth it, especially if you are not for example importing a large container and want everything to go to one place.  You can set your shipment to send the items in as few boxes as possible making Amazon’s ability to split ship you limited, and you use their shipping service to send the items in with as low cost as possible."
https://sellercentral.amazon.com/forums/t/inventory-placement-question/643588,Thank you so much for your response!  How do I set the shipment to send the items in as few boxes as possible?
https://sellercentral.amazon.com/forums/t/inventory-placement-question/643588,"To send in as few boxes as possible you need to pack the shipment in as few boxes as possible.  The smaller number of boxes containing all your inventory, the less placement Amazon can set for you.  If you have 50 items, but get them all into one box, than you are only doing to ship to your primary FC"
https://sellercentral.amazon.com/forums/t/inventory-placement-question/643588,"I don’t think this is accurate.  Amazon doesn’t care how you’ve packed your items – they will make you repack them.  They may (and probably will) ask the OP to split that shipment of 50 into 3 boxes of 20, 24 and 6 going to three different fulfillment centers.If available, the best way to ship to one warehouse is to mark your shipment as case packs.  Amazon will not split a case pack into separate shipments and there is no charge like with Inventory Placement.  But there are rules for case packs, not all shipments qualify."
https://sellercentral.amazon.com/forums/t/inventory-placement-question/643588,If you mark the shipment as a case pack one sku per box and say you have 1 box of 50 they won’t make you break a case. We only ship case packs so I don’t know what they would do on a multi item per box shipment.
https://sellercentral.amazon.com/forums/t/inventory-placement-question/643588,They’ll make you split them into three shipments going who knows where.  They will do it even if they are the same SKU if you don’t mark them case packs in the shipment creation process.
https://sellercentral.amazon.com/forums/t/amazon-refusing-to-help-with-lost-shipments-they-received-per-tracking-info/597888,I have the exact same issue. I sent in two boxes within the same shipment ID. Both tracking numbers were marked as delivered by UPS. All my items in one box were put into my inventory but the other box just went missing. I waited the allotted time to have Amazon investigate via the reconcile tool but it never allowed me to do so. Then I created an open case and got absolutely nowhere. The rep just continued to send me the email you received over and over. It makes me feel like an Amazon employee just put my box in his car and stole it and I have no recourse.
https://sellercentral.amazon.com/forums/t/amazon-refusing-to-help-with-lost-shipments-they-received-per-tracking-info/597888,"SD2DFW05American_StarI Googled and came up with this  -are you covered for lost packages if you use Amazon partner shipping to the warehouseFBA reimbursement policy.“What is covered by this policy?-Items damaged while in an Amazon fulfillment center.-Items missing within an Amazon fulfillment center for 30 consecutive days.-Items lost or damaged by the carriers and distributors that we use to deliver products to the customer.-Items lost or damaged while being shipped to an Amazon fulfillment center using Amazon partnered carriers (small parcel, less than truckload, and full truckload)”https://sellercentral.amazon.com/gp/help/200213130?language=en_US&ref=ag_200213130_cont_201030350  10You should link the policy to your conversation with amazon… Hopefully it will help.Good luck"
https://sellercentral.amazon.com/forums/t/amazon-refusing-to-help-with-lost-shipments-they-received-per-tracking-info/597888,"So I am assuming I have good news now.  My third response to Seller Support consisted of:Please provide me more information. Were the boxes missing from this shipment or were the items not present in the boxes?I approached with this question as I could then go back to UPS if I was given supporting information from Amazon.I have not received a response to this question as of the time of this post, but…As of today, all of my inventory is now in reserved status!  Very interesting how 548 items that were  declared “missing” have now appeared.First note from Seller Support clearly stated, for lack of better words, for me to go pound sand and I would be out $5400:Hello from Amazon Selling Partner Support,I understand that you requested to investigate the missing units on shipment FBA15L98Y0DY.Upon checking, I confirmed that this shipment has claimed missing units that are marked as “Investigation Completed - shipment contents counted and confirmed.”Whenever we have an instance where the number of units expected is different from the number of units received, an investigation is done by our warehouse as part of the receiving process. During the investigation, our fulfillment centers perform a second, physical count to reconfirm the quantity of the items received and they concluded that these units claimed missing were not physically received. Therefore, ineligible for further investigation and reimbursement.Second response from Seller Support reasserted I was wrong, Amazon was right, I should go pound sand, and have a nice day.Hello from Amazon Selling Partner Support,When we receive shipments with quantity discrepancies, we automatically initiate an investigation on your behalf for the items in your shipment.This resolution has been provided earlier by another associate, and it will not be different this time.As part of this investigation, we perform a second, physical count to reconfirm the quantity of the items received. Items are marked “Investigation Completed – shipment contents counted and confirmed” when we have completed the investigation.We have completed an additional check in response to your request. We have no record of receiving the units in question.To help us continually improve, we ask that you take a moment to complete our survey below to tell us about your experience with this specific interaction.Were you satisfied with the support provided?  (NO!!!)I obviously sent some hot email responses to Seller Support.  Not directing fault to anyone specifically, but I essentially declared shenanigans and the response was unacceptable.  I believe the third email asking for direct evidence of the boxes as either being missing or the boxes empty as UPS did show the boxes as delivered made something click.  Eagerly awaiting the response, but I am very relieved that I see inventory in progress now.I am still miffed by the whole situation though.  I raised this issue as business critical.  I did receive a very timely response and I appreciate the timely response, but I was told I was wrong and that what was in the computer on their end was right and that I have no recourse.  Unless there is another means of escalating or getting some level of support to take a second look, it puts sellers in a difficult situation.  If an Amazon mediator reads this thread and is able to take this one back to the support teams and collaborate with the operations teams to create a better path for actual escalation and resolution, I feel it would save a lot of people some serious heartburn and improve overall processes for both Amazon and sellers."
https://sellercentral.amazon.com/forums/t/amazon-refusing-to-help-with-lost-shipments-they-received-per-tracking-info/597888,"The same thing is happening to me and multiple people. Honestly, not sure what to do at this point. Glad to hear yours is now reserved."
https://sellercentral.amazon.com/forums/t/amazon-refusing-to-help-with-lost-shipments-they-received-per-tracking-info/597888,"I used this link.  The initial options allow you to select things on the left or order numbers on the right.  I selected the “No Order” option on the bottom on the right side of options then selected next.  There are then two options.  One for phone and one for email.  Phone is temporarily blocked right now due to the overloaded demand on Amazon right now so email is the present option.  The email option provides a web form that can be filled out that allows attachments and a check box for business critical.https://sellercentral.amazon.com/cu/contact-us?categoryId=30001&typeId=300012 16As an update, I still have not received a response to my final question for the case I opened, but I am starting to see items listed as available from the boxes that were supposedly missing and that I had no options for a refund or recourse.  The balance of product that is not currently in available status is showing in reserved status.To me, I think I should be in good shape at this point.  Obviously, I want to see everything listed as available, but seeing the product count of what a sent in balance between available and reserved is a huge relief because now there is a record of it."
https://sellercentral.amazon.com/forums/t/amazon-refusing-to-help-with-lost-shipments-they-received-per-tracking-info/597888,"Hello,I just went through this with CL2. It took a few weeks before it was straightened out.Send a clear concise email to support with the tracking numbers. Be sure to get a copy of proof of delivery from UPS and, even if you bought shipping through Amazon, you have to send them proof of purchase of the shipping (I kmow it sounds crazy, but you have to).Best of luck,Brian"
https://sellercentral.amazon.com/forums/t/amazon-refusing-to-help-with-lost-shipments-they-received-per-tracking-info/597888,I am still getting the stupid canned response from support. There has got to be a way to talk to someone that can actually do something about this. I even sent them the proof of delivery. SMDH
https://sellercentral.amazon.com/forums/t/amazon-refusing-to-help-with-lost-shipments-they-received-per-tracking-info/597888,"I have sent almost 5 pallets to the CL2 warehouse April 13.  Amazon has still not put it in inventory.  Same reply over and over again, Covid 19 situation so they will look into it.  Right now, feeling very frustrated."
